,ticker,company,cusip,current shares,current weight(%)
54,CLGN UQ,COLLPLANT BIOTECHNOLOGIES LT,M2R51X116,204311.0,1.3
55,NNOX,NANO-X IMAGING LTD,M70700105,132023.0,1.3
56,WKME,WALKME LTD,M97628107,126386.0,1.29
57,ALLT,ALLOT LTD,M0854Q105,208026.0,1.29
58,PPBT,PURPLE BIOTECH LTD-ADR,74638P109,717748.0,1.26
59,CHEK,CHECK CAP LTD,M2361E203,3258374.0,1.26
60,AQUA,AQUARIUS ENGINES AM LTD,BN7JJ92,277431.0,1.24
61,ABRA,ABRA INFORMATION TECHNOLOGIE,B2NB586,2702959.0,1.23
62,GMDA,GAMIDA CELL LTD,M47364100,666155.0,1.23
63,FTAL,FATTAL HOLDINGS 1998 LTD,BG1YKN5,39770.0,1.21
64,EVGN,EVOGENE LTD,B289530,1177744.0,1.21
65,CMMB,CHEMOMAB THERAPEUTICS LTD,16385C104,192813.0,1.18
66,VBLT,VASCULAR BIOGENICS LTD,M96883109,1488395.0,1.18
67,PSTI,PLURISTEM THERAPEUTICS INC,72940R300,988399.0,1.16
68,INVZ UR,INNOVIZ TECHNOLOGIES LTD,M5R635108,376842.0,1.14
69,MDWD,MEDIWOUND LTD,M68830104,816981.0,1.12
70,SSYS,STRATASYS LTD,M85548101,138001.0,0.97
71,PNRG,PHINERGY LTD,BMZ52P2,745567.0,0.92
72,ENTX,ENTERA BIO LTD,M40527109,488423.0,0.9
73,CGEN,COMPUGEN LTD,M25722105,380378.0,0.87
74,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,2273968.11,0.81
75,INCR,INTERCURE LTD,B23SD94,307254.15,0.68
76,ROBO,ROBOGROUP T.E.K LTD,6302722,1283127.0,0.43
77,ITMR,ITAMAR MEDICAL LTD,B1VJHY5,973616.0,0.22
78,RDHL,REDHILL BIOPHARMA LTD-SP ADR,757468103,20428.0,0.05
79,,ISRAELI SHEKEL,ILS,33518.05,0.0
