symbol,_id,company,dividend_startyear,exchange,group,groupcode,index_stockid,industry,industrycode,mktcap_norm_cny,pchange_12w,pchange_ytd,price,sector,sectorcode,share_percentage,shares,value,position,change,share_change,impact,abs_impact,split_factor,price_max,price_min,price_avg,change_from_average,portdate,action,comment,oid
PACX.WS,2021Q1_1347903,Pioneer Merger Corp,0,NAS,多元化金融服务,10350,-,空壳公司,10350010,0,0.0,0.0,0.76,金融服务,103,0.0,33332,31000,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1347903
TWCT.WS,2021Q1_1347883,TWC Tech Holdings II Corp,0,NAS,多元化金融服务,10350,-,空壳公司,10350010,0,0.0,0.0,0,金融服务,103,0.0,20000,21000,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1347883
PPHI,2021Q1_1347861,Positive Physicians Holdings Inc,0,OTCPK,保险,10340,-,特种保险,10340040,256957000,0.0,15.79,$11.00,金融服务,103,0.02,900,10000,0.0,0.0,0,0.0,0.0,1,11.0,8.0,10.78,2.04,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1347861
FCAC.WS,2021Q1_1347808,Falcon Capital Acquisition Corp,0,NAS,多元化金融服务,10350,-,空壳公司,10350010,0,0.0,0.0,1.34,金融服务,103,0.0,26666,41000,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1347808
FLFG,2021Q1_1347810,Federal Life Group Inc,0,OTCPK,保险,10340,-,人身保险,10340010,254233000,5.82,35.35,$14.00,金融服务,103,0.01,200,2000,0.0,0.0,0,0.0,0.0,1,11.0,10.75,10.92,28.21,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1347810
SRSA.WS,2021Q1_1347901,Sarissa Capital Acquisition Corp,0,NAS,多元化金融服务,10350,-,空壳公司,10350010,0,0.0,0.0,1.21,金融服务,103,0.0,21666,32000,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1347901
TDW.WS,2021Q1_1347879,Tidewater Inc,0,NYSE,石油与天然气,30910,-,石油与天然气 - 设备与服务,30910060,0,0.0,0.0,0.31,能源,309,0.0,7444,3000,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1347879
TMKR.WS,2021Q1_1347875,Tastemaker Acquisition Corp,0,NAS,多元化金融服务,10350,-,空壳公司,10350010,0,0.0,0.0,0.67,金融服务,103,0.0,29537,17000,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1347875
DLB,2021Q1_1347797,杜比,2015,NYSE,软件,31110,-,软件和信息技术服务,31110010,65416915000,-1.99,3.22,$99.82,科技,311,0.24,240755,23767000,2.85,-12.0,-32820,-0.49,0.49,1,100.81,86.59,95.6,4.41,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 12.00 %,2021Q1_1347797
BANC,2021Q1_1347781,Banc of California Inc,2020,NYSE,银行,10320,-,区域性银行,10320020,5422664000,-8.98,13.46,$16.57,金融服务,103,2.24,1136532,20548000,2.46,-15.03,-200968,-0.46,0.46,1,21.32,15.01,18.59,-10.87,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 15.03 %,2021Q1_1347781
LORL,2021Q1_1347840,劳拉空间通信,2018,NAS,通信,30810,-,电信服务,30810010,6915857000,-8.03,64.75,$34.58,通信服务,308,0.67,206542,7780000,0.93,-18.5,-46870,-0.15,0.15,1,48.74,20.5,35.68,-3.08,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 18.50 %,2021Q1_1347840
PLTR,2021Q1_1347854,Palantir Technologies Inc,0,NYSE,软件,31110,-,软件基础构架,31110030,260981646000,-7.26,-8.83,$21.47,科技,311,0.0,27769,647000,0.08,-19.53,-6739,-0.03,0.03,1,39.0,21.73,27.5,-21.93,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 19.53 %,2021Q1_1347854
IWSH,2021Q1_1347894,Wright Investors' Service Holdings Inc,0,OTCPK,多元化金融服务,10350,-,空壳公司,10350010,33737000,25.24,-0.28,$0.26,金融服务,103,2.99,594097,119000,0.01,-22.47,-172165,-0.01,0.01,1,0.39,0.18,0.23,14.35,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 22.47 %,2021Q1_1347894
VERY,2021Q1_1347886,Vericity Inc,0,NAS,保险,10340,-,人身保险,10340010,789108000,-22.45,-18.03,$8.21,金融服务,103,0.28,41728,413000,0.05,-28.17,-16363,-0.03,0.03,1,11.72,8.4,10.01,-18.03,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 28.17 %,2021Q1_1347886
KSU,2021Q1_1347834,堪萨斯南方铁路,2012,NYSE,交通运输,31080,-,铁路运输,31080030,158770929000,4.34,32.46,$269.32,工业,310,0.02,22300,5885000,0.71,-28.3,-8800,-0.28,0.28,1,263.92,200.98,217.37,23.9,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 28.30 %,2021Q1_1347834
KALU,2021Q1_1347833,凯撒铝业,2007,NAS,金属与开采,10150,-,铝,10150010,11925599000,2.89,19.22,$116.47,基础材料,101,0.09,14800,1635000,0.2,-45.19,-12200,-0.19,0.19,1,125.7,86.7,108.36,7.48,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 45.19 %,2021Q1_1347833
ISBC,2021Q1_1347830,投资者银行,2012,NAS,银行,10320,-,区域性银行,10320020,21458323000,-8.94,29.64,$13.41,金融服务,103,0.28,695000,10210000,1.22,-46.74,-610000,-0.99,0.99,1,15.01,10.56,12.92,3.79,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 46.74 %,2021Q1_1347830
UNVR,2021Q1_1347885,Univar Solutions Inc,0,NYSE,化工,10130,-,化学制品,10130010,26416998000,4.83,26.83,$24.11,基础材料,101,0.05,80100,1725000,0.21,-52.18,-87400,-0.26,0.26,1,22.0,18.41,20.48,17.72,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 52.18 %,2021Q1_1347885
JEF,2021Q1_1347832,Jefferies Financial Group Inc,2019,NYSE,多元化金融服务,10350,-,金融集团,10350020,54257595000,7.15,39.72,$33.97,金融服务,103,0.06,138200,4160000,0.5,-62.39,-229300,-0.87,0.87,1,34.28,23.12,28.52,19.11,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 62.39 %,2021Q1_1347832
RUTH,2021Q1_1347865,Ruth's Hospitality Group Inc,2020,NAS,餐饮,10270,-,餐饮,10270010,4689552000,-16.02,19.12,$21.12,周期性消费,102,0.32,109800,2726000,0.33,-76.64,-360200,-0.98,0.98,1,26.48,16.57,21.22,-0.47,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 76.64 %,2021Q1_1347865
RLH,2021Q1_1347999,红狮酒店,0,NYSE,旅游和娱乐,10290,-,寄宿,10290030,576224000,41.3,0.87,$3.49,周期性消费,102,0.0,0,0,0.0,-10000.0,-1250000,-0.67,0.67,1,3.5,3.4,3.45,1.16,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_1347999
LPRO,2021Q1_1348002,Open Lending Corp,0,NAS,信贷,10360,-,信贷服务,10360010,32530630000,5.7,14.13,$39.90,金融服务,103,0.0,0,0,0.0,-10000.0,-98200,-0.53,0.53,1,42.2,31.54,37.79,5.58,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_1348002
SG,2021Q1_1348001,Sirius International Insurance Group Ltd,0,NAS,保险,10340,-,财产保险,10340020,9331318000,5.93,0.0,$12.50,金融服务,103,0.0,0,0,0.0,-10000.0,-180795,-0.35,0.35,1,12.6,11.99,12.24,2.12,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_1348001
EVBN,2021Q1_1347998,埃文斯万通金控,2013,AMEX,银行,10320,-,区域性银行,10320020,1326896000,8.41,39.32,$37.77,金融服务,103,0.0,0,0,0.0,-10000.0,-16074,-0.07,0.07,1,36.04,27.44,31.3,20.67,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_1347998
HONE,2021Q1_1348000,HarborOne Bancorp Inc,0,NAS,银行,10320,-,区域性银行,10320020,5237354000,4.63,33.7,$14.42,金融服务,103,0.0,0,0,0.0,-10000.0,-27882,-0.05,0.05,1,14.18,10.44,12.15,18.68,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_1348000
