,ticker,company,cusip,current shares,current weight(%)
62,SSYS,STRATASYS LTD,M85548101,136166.0,1.15
63,VBLT,VASCULAR BIOGENICS LTD,M96883109,1468580.0,1.14
64,AQUA,AQUARIUS ENGINES AM LTD,BN7JJ92,273738.0,1.11
65,PSTI,PLURISTEM THERAPEUTICS INC,72940R300,975242.0,1.09
66,CMMB,CHEMOMAB THERAPEUTICS LTD,16385C104,190248.0,1.09
67,FVRR,FIVERR INTERNATIONAL LTD,M4R82T106,17781.0,1.09
68,WKME,WALKME LTD,M97628107,124706.0,1.06
69,FTAL,FATTAL HOLDINGS 1998 LTD,BG1YKN5,39245.0,1.06
70,ENTX,ENTERA BIO LTD,M40527109,528719.0,1.04
71,MDWD,MEDIWOUND LTD,M68830104,806107.0,1.03
72,WIX,WIX.COM LTD,M98068105,13039.0,0.97
73,CGEN,COMPUGEN LTD,M25722105,375315.0,0.87
74,INCR,INTERCURE LTD,B23SD94,303166.15,0.65
75,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,1838452.13,0.65
76,ROBO,ROBOGROUP T.E.K LTD,6302722,826633.0,0.23
77,RDHL,REDHILL BIOPHARMA LTD-SP ADR,757468103,20158.0,0.05
