,ticker,company,cusip,current shares,current weight(%)
59,NNOX,NANO-X IMAGING LTD,M70700105,132023.0,1.29
60,EVGN,EVOGENE LTD,B289530,1177744.0,1.28
61,VBLT,VASCULAR BIOGENICS LTD,M96883109,1488395.0,1.26
62,ABRA,ABRA INFORMATION TECHNOLOGIE,B2NB586,2702959.0,1.24
63,CMMB,CHEMOMAB THERAPEUTICS LTD,16385C104,192813.0,1.24
64,PSTI,PLURISTEM THERAPEUTICS INC,72940R300,988399.0,1.23
65,AQUA,AQUARIUS ENGINES AM LTD,BN7JJ92,277431.0,1.23
66,MDWD,MEDIWOUND LTD,M68830104,816981.0,1.21
67,FTAL,FATTAL HOLDINGS 1998 LTD,BG1YKN5,39770.0,1.21
68,PPBT,PURPLE BIOTECH LTD-ADR,74638P109,667818.0,1.17
69,INVZ UR,INNOVIZ TECHNOLOGIES LTD,M5R635108,376842.0,1.14
70,SSYS,STRATASYS LTD,M85548101,138001.0,1.0
71,CGEN,COMPUGEN LTD,M25722105,380378.0,0.91
72,ENTX,ENTERA BIO LTD,M40527109,457598.0,0.88
73,PNRG,PHINERGY LTD,BMZ52P2,700141.0,0.86
74,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,2358564.41,0.83
75,INCR,INTERCURE LTD,B23SD94,307254.15,0.65
76,ROBO,ROBOGROUP T.E.K LTD,6302722,1308983.0,0.45
77,ITMR,ITAMAR MEDICAL LTD,B1VJHY5,1246625.0,0.28
78,RDHL,REDHILL BIOPHARMA LTD-SP ADR,757468103,20428.0,0.05
