,ticker,company,cusip,current shares,current weight(%)
40,CYBR,CYBERARK SOFTWARE LTD/ISRAEL,M2682V108,28129.0,1.36
41,ONE,ONE SOFTWARE TECHNOLOGIES LT,6987709,255702.0,1.36
42,PSTI,PLURISTEM THERAPEUTICS INC,72940R300,993679.0,1.36
43,CEL,CELLCOM ISRAEL LTD,B23WQK8,1015462.0,1.36
44,PERI,PERION NETWORK LTD,M78673114,211336.0,1.35
45,FROG,JFROG LTD,M6191J100,87043.0,1.35
46,ITRN,ITURAN LOCATION AND CONTROL,M6158M104,151251.0,1.34
47,INMD,INMODE LTD,M5425M103,36092.0,1.34
48,CMMB,CHEMOMAB THERAPEUTICS LTD,16385C104,193843.0,1.34
49,PLSN,PLASSON INDUSTRIES LTD,6094728,74469.0,1.34
50,ENLV,ENLIVEX THERAPEUTICS LTD,M4130Y106,491589.0,1.34
51,TARO,TARO PHARMACEUTICAL INDUS,M8737E108,54939.0,1.33
52,WIX,WIX.COM LTD,M98068105,13284.0,1.33
53,TUFN,TUFIN SOFTWARE TECH,M8893U102,355921.0,1.32
54,SMWB,SIMILARWEB LTD,M84137104,159452.0,1.31
55,CHEK,CHECK CAP LTD,M2361E203,3120281.0,1.31
56,MNDY,MONDAY.COM LTD,M7S64H106,17312.0,1.31
57,GILT,GILAT SATELLITE NETWORKS LTD,M51474118,390339.0,1.3
58,FVRR,FIVERR INTERNATIONAL LTD,M4R82T106,17065.0,1.29
59,SEDG,SOLAREDGE TECHNOLOGIES INC,83417M104,14858.0,1.29
60,INVZ UR,INNOVIZ TECHNOLOGIES LTD,M5R635108,355998.0,1.29
61,BBYL,BABYLON LTD,B2NB586,2534173.0,1.28
62,EVGN,EVOGENE LTD,B289530,1111557.0,1.25
63,CGNT,COGNYTE SOFTWARE LTD,M25133105,140355.0,1.25
64,WKME,WALKME LTD,M97628107,114097.0,1.23
65,CLGN UQ,COLLPLANT BIOTECHNOLOGIES LT,M2R51X116,179263.0,1.2
66,PLTK,PLAYTIKA HOLDING CORP,72815L107,145723.0,1.2
67,VBLT,VASCULAR BIOGENICS LTD,M96883109,1163635.0,1.07
68,SSYS,STRATASYS LTD,M85548101,138737.0,1.04
69,CGEN,COMPUGEN LTD,M25722105,382410.0,0.94
70,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,2594887.54,0.94
71,MDWD,MEDIWOUND LTD,M68830104,526900.0,0.88
72,PNRG,PHINERGY LTD,BMZ52P2,602795.0,0.79
73,PPBT,PURPLE BIOTECH LTD-ADR,74638P109,437558.0,0.76
74,INCR,INTERCURE LTD,B23SD94,308894.15,0.67
75,ITMR,ITAMAR MEDICAL LTD,B1VJHY5,2484092.0,0.6
76,ROBO,ROBOGROUP T.E.K LTD,6302722,1457530.0,0.54
77,ENTX,ENTERA BIO LTD,M40527109,268814.0,0.51
78,RDHL,REDHILL BIOPHARMA LTD-SP ADR,757468103,20536.0,0.04
