,ticker,company,cusip,current shares,current weight(%)
63,AQUA,AQUARIUS ENGINES AM LTD,BN7JJ92,275214.0,1.13
64,CMMB,CHEMOMAB THERAPEUTICS LTD,16385C104,191274.0,1.12
65,FVRR,FIVERR INTERNATIONAL LTD,M4R82T106,17875.0,1.11
66,PSTI,PLURISTEM THERAPEUTICS INC,72940R300,980500.0,1.1
67,MDWD,MEDIWOUND LTD,M68830104,810453.0,1.09
68,SSYS,STRATASYS LTD,M85548101,136900.0,1.07
69,FTAL,FATTAL HOLDINGS 1998 LTD,BG1YKN5,39455.0,1.06
70,CGEN,COMPUGEN LTD,M25722105,377339.0,0.95
71,ENTX,ENTERA BIO LTD,M40527109,531569.0,0.94
72,PNRG,PHINERGY LTD,BMZ52P2,882547.0,0.91
73,INCR,INTERCURE LTD,B23SD94,304800.15,0.7
74,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,1809874.76,0.64
75,ROBO,ROBOGROUP T.E.K LTD,6302722,1073791.0,0.32
76,ICCM,ICECURE MEDICAL LTD,B67PC92,331869.87,0.15
77,RDHL,REDHILL BIOPHARMA LTD-SP ADR,757468103,20266.0,0.05
