,ticker,company,cusip,current shares,current weight(%)
60,GMDA,GAMIDA CELL LTD,M47364100,648429.0,1.1
61,AQUA,AQUARIUS ENGINES AM LTD,BN7JJ92,270048.0,1.1
62,FVRR,FIVERR INTERNATIONAL LTD,M4R82T106,17546.0,1.07
63,VBLT,VASCULAR BIOGENICS LTD,M96883109,1448785.0,1.07
64,PSTI,PLURISTEM THERAPEUTICS INC,72940R300,962097.0,1.06
65,WIX,WIX.COM LTD,M98068105,12864.0,1.05
66,MDWD,MEDIWOUND LTD,M68830104,795242.0,1.04
67,NNOX,NANO-X IMAGING LTD,M70700105,128513.0,1.04
68,PNRG,PHINERGY LTD,BMZ52P2,960184.0,1.0
69,SSYS,STRATASYS LTD,M85548101,134331.0,1.0
70,INVZ UR,INNOVIZ TECHNOLOGIES LTD,M5R635108,366816.0,0.91
71,ENTX,ENTERA BIO LTD,M40527109,521594.0,0.87
72,CMMB,CHEMOMAB THERAPEUTICS LTD,16385C104,187688.0,0.82
73,CGEN,COMPUGEN LTD,M25722105,370260.0,0.81
74,INCR,INTERCURE LTD,B23SD94,299081.15,0.68
75,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,1701826.56,0.64
76,ROBO,ROBOGROUP T.E.K LTD,6302722,717633.0,0.19
77,RDHL,REDHILL BIOPHARMA LTD-SP ADR,757468103,19888.0,0.05
